SG_UF,Município,SG_PARTIDO,NM_CANDIDATO,porte_municipio,votos_nominais,NR_IDADE_DATA_POSSE,DS_GENERO,DS_COR_RACA,eleito,percentual,ano
MS,Tacuru,PT,ANDRÉ ROBERTO DA SILVA VERA,Pequeno,157,30,Masculino,Negra,Sim,0.20496083550913838,2020
MT,Barão de Melgaço,PT,AELTON JOSE GONCALVES,Pequeno,157,42,Masculino,Branca,Sim,0.2528180354267311,2020
PA,Ipixuna do Pará,PT,NAZARINO ALVES DA SILVA,Médio,157,48,Masculino,Negra,Não,0.0577418168444281,2020
PA,Marabá,PT,IZABEL DE SOUZA,Médio,157,46,Feminino,Branca,Não,0.0202947259565667,2020
PE,Flores,PT,EVERALDO BARBOSA DA SILVA,Pequeno,157,35,Masculino,Negra,Não,0.06533499791926758,2020
PI,Bom Jesus,PT,ALESSANDRO RIBEIRO SANTOS,Pequeno,157,43,Masculino,Negra,Não,0.06164114644680016,2020
PI,Marcolândia,PT,MARCOS ANTONIO DOS SANTOS SOUSA,Pequeno,157,26,Masculino,Negra,Não,0.11214285714285714,2020
PI,Santa Rosa do Piauí,PT,JOSÉ MUNIZ DA SILVA,Pequeno,157,54,Masculino,Negra,Não,0.07933299646286003,2020
PR,Florestópolis,PT,ANTONIO CARLOS MARQUES DA SILVA,Pequeno,157,51,Masculino,Branca,Não,0.17328918322295805,2020
PR,Peabiru,PT,FABIO ALEXANDRO SEXUGI,Pequeno,157,40,Masculino,Branca,Não,0.5233333333333333,2020
RJ,Maricá,PT,CLESIRLENE SILVA DE OLIVEIRA,Médio,157,45,Feminino,Negra,Não,0.008882602545968883,2020
RO,Theobroma,PT,ADELSON PEREIRA DA SILVA,Pequeno,157,46,Masculino,Negra,Não,0.4984126984126984,2020
RS,Bossoroca,PT,ELÓI ANDRADE BATISTA,Pequeno,157,42,Masculino,Branca,Sim,0.36511627906976746,2020
RS,Canoas,PT,LUCI MARI CASTRO LEITE JORGE,Grande,157,53,Feminino,Indígena,Não,0.015284267912772586,2020
RS,Ibiraiaras,PT,FERNANDO DAROS,Pequeno,157,35,Masculino,Branca,Não,0.5304054054054054,2020
RS,Ipê,PT,VILMAR MENEGAT,Pequeno,157,58,Masculino,Branca,Não,0.42318059299191374,2020
RS,Itaqui,PT,MARCO ANTONIO BACELAR ESPINOSA,Pequeno,157,54,Masculino,Negra,Não,0.13384484228473997,2020
RS,Novo Cabrais,PT,ZAURO ELIAS DE ARREAL,Pequeno,157,57,Masculino,Branca,Sim,0.17252747252747253,2020
SC,Abelardo Luz,PT,DEUSDEDITES DE OLIVEIRA SANTOS,Pequeno,157,65,Masculino,Negra,Não,0.05746705710102489,2020
SC,Guarujá do Sul,PT,VOLNEI LUIS GOSSLER,Pequeno,157,44,Masculino,Branca,Sim,0.18405627198124266,2020
SE,Nossa Senhora do Socorro,PT,ELIANE CUNHA DINIZ DE JESUS,Médio,157,32,Feminino,Branca,Não,0.056211958467597564,2020
SP,Bragança Paulista,PT,MARIA APARECIDA CARDOSO DE OLIVEIRA,Médio,157,53,Feminino,Branca,Não,0.21448087431693988,2020
TO,Aurora do Tocantins,PT,DOMINGOS LUIZ TAVARES,Pequeno,157,56,Masculino,Negra,Sim,0.4266304347826087,2020
AL,Minador do Negrão,PT,JOSEVAN MOISEIS DA SILVA,Pequeno,156,38,Masculino,Negra,Não,0.2565789473684211,2020
BA,Amargosa,PT,VALDIR DE JESUS SANTANA,Pequeno,156,42,Masculino,Negra,Não,0.03057624460995688,2020
BA,Baixa Grande,PT,ROZALBA ALMEIDA PEREIRA,Pequeno,156,43,Feminino,Negra,Não,0.11223021582733812,2020
BA,Jacobina,PT,GILSON PEREIRA DE ALMEIDA DE MIRANDA,Médio,156,55,Masculino,Branca,Não,0.047115675022651765,2020
BA,Nilo Peçanha,PT,LUIS CLAUDIO JUVENCIO DOS SANTOS,Pequeno,156,35,Masculino,Negra,Não,0.08482871125611746,2020
BA,Nova Redenção,PT,VALDEMAR PEREIRA DE ALMEIDA FILHO,Pequeno,156,57,Masculino,Negra,Não,0.08214849921011058,2020
BA,Santa Inês,PT,JOANA DA SILVA DIAS CARVALHO,Pequeno,156,36,Feminino,Negra,Não,0.07673389080177079,2020
BA,Varzedo,PT,ORLANDO SALUSTIANO LIMA DOS SANTOS,Pequeno,156,58,Masculino,Negra,Não,0.15087040618955513,2020
CE,Aratuba,PT,ANTONIO NILDO SOUZA DOS REZES,Pequeno,156,29,Masculino,Negra,Não,0.9629629629629629,2020
CE,Ipaporanga,PT,BRENA PEREIRA DE SOUZA,Pequeno,156,24,Feminino,Negra,Não,0.059884836852207295,2020
CE,Saboeiro,PT,JOSE RONILDO BESERRA DE BRITO,Pequeno,156,39,Masculino,Branca,Não,0.31643002028397565,2020
GO,Iporá,PT,VALDOMIRO ALVES DE PAULA,Pequeno,156,45,Masculino,Branca,Não,0.13953488372093023,2020
GO,Terezópolis de Goiás,PT,MARIA APARECIDA AMARAL SOBRINHO,Pequeno,156,52,Feminino,Negra,Não,0.5571428571428572,2020
MA,Junco do Maranhão,PT,ROSIMEIRE COSTA SILVA,Pequeno,156,56,Feminino,Branca,Não,0.3340471092077088,2020
MG,Cordisburgo,PT,NEY GERALDO DE FREITAS,Pequeno,156,59,Masculino,Negra,Sim,0.16065911431513905,2020
MG,Governador Valadares,PT,MARIA LUCIA DE SOUZA MATEUS,Grande,156,56,Feminino,Negra,Não,0.022890682318415262,2020
MG,Montes Claros,PT,JOSE ROBSON VIEIRA NEVES,Grande,156,54,Masculino,Branca,Não,0.01248599327677285,2020
MG,Poços de Caldas,PT,CAROLINA APARECIDA FERREIRA,Médio,156,35,Feminino,Negra,Não,0.03125,2020
MG,Viçosa,PT,PAULO FRANCISCO DA SILVA,Médio,156,53,Masculino,Negra,Não,0.03959390862944162,2020
PA,Anapu,PT,GABRIEL DOMINGOS DO NASCIMENTO,Pequeno,156,58,Masculino,Negra,Não,0.07726597325408618,2020
PA,Cametá,PT,SILVIA ELENA ALVES DE SOUSA,Médio,156,45,Feminino,Negra,Não,0.011304347826086957,2020
PA,Porto de Moz,PT,CIVALDO PINHEIRO DE BRITO,Pequeno,156,42,Masculino,Negra,Não,0.14942528735632185,2020
PE,Cabo de Santo Agostinho,PT,REGINALDO PEREIRA DA SILVA FILHO,Médio,156,50,Masculino,Negra,Não,0.023911710606989576,2020
PE,Limoeiro,PT,ISAAC MANACES DE ALBUQUERQUE,Médio,156,56,Masculino,Branca,Não,0.10427807486631016,2020
PE,Moreno,PT,JOÃO BATISTA DE OLIVEIRA NETO,Médio,156,34,Masculino,Negra,Não,0.36705882352941177,2020
PI,Colônia do Gurguéia,PT,CLEITON JÚNIOR FERREIRA DA SILVA,Pequeno,156,41,Masculino,Negra,Não,0.07482014388489208,2020
PI,Porto,PT,FRANCISCO VANER SOARES,Pequeno,156,41,Masculino,Negra,Não,0.10497981157469717,2020
PR,Centenário do Sul,PT,CLAUDIO ALEXANDRE TERRA PRADO,Pequeno,156,33,Masculino,Branca,Não,0.36619718309859156,2020
PR,Coronel Vivida,PT,SIRLEI BERNARDETE WEBER BONAMIGO,Pequeno,156,56,Feminino,Branca,Não,0.13672217353198948,2020
PR,Siqueira Campos,PT,FRANCISCO ACÁCIO NAZARÉ DE SOUZA,Pequeno,156,54,Masculino,Branca,Não,0.3263598326359833,2020
RS,Água Santa,PT,CARLOS ALBERTO POSSEBOM,Pequeno,156,56,Masculino,Branca,Sim,0.5416666666666666,2020
RS,Barra do Guarita,PT,ANGELA VERENICE DA LUZ NASCIMENTO,Pequeno,156,45,Feminino,Branca,Sim,0.13518197573656845,2020
RS,Santa Maria,PT,JOÃO ADALBERTO DOS SANTOS,Grande,156,47,Masculino,Branca,Não,0.010455063333556731,2020
RS,Santo Cristo,PT,DIRCEU MEBIUS DE CARVALHO,Pequeno,156,55,Masculino,Branca,Não,0.07107061503416856,2020
SC,Brusque,PT,JHONNY FERNANDO DO NASCIMENTO RODRIGUES,Médio,156,28,Masculino,Branca,Não,0.05035506778566817,2020
SC,Rio do Campo,PT,LENOIR MENEGAZZI,Pequeno,156,59,Masculino,Branca,Sim,0.18374558303886926,2020
SC,Saudades,PT,SOLANI MARIA GÜNTZEL KAPPAUN,Pequeno,156,61,Feminino,Branca,Não,0.13612565445026178,2020
SE,Umbaúba,PT,EDUARDO DOS SANTOS SILVA,Pequeno,156,41,Masculino,Negra,Não,0.15249266862170088,2020
SP,Biritiba Mirim,PT,EVERALDO DA SILVA,Pequeno,156,44,Masculino,Branca,Não,0.5672727272727273,2020
SP,Caiuá,PT,ROSENEIDE SOARES DA SILVA,Pequeno,156,37,Feminino,Branca,Sim,0.3263598326359833,2020
SP,Cubatão,PT,DJALMA SUTERO DA SILVA,Médio,156,57,Masculino,Negra,Não,0.17627118644067796,2020
SP,Lucélia,PT,ANTONIO SÉRGIO CALDEIRA,Pequeno,156,58,Masculino,Branca,Não,0.29942418426103645,2020
SP,Piedade,PT,RODINEI PEREIRA DOMINGUES,Médio,156,44,Masculino,Branca,Não,0.08167539267015707,2020
TO,Pindorama do Tocantins,PT,JANES COSTA XAVIER,Pequeno,156,50,Masculino,Branca,Não,0.7722772277227723,2020
AC,Brasiléia,PT,ALEF DA COSTA CORREIA,Pequeno,155,27,Masculino,Branca,Não,0.06224899598393574,2020
AC,Brasiléia,PT,FRANCISCO ARAÚJO RIBEIRO,Pequeno,155,56,Masculino,Negra,Não,0.06224899598393574,2020
BA,Aurelino Leal,PT,JOSENILDO ALVES DE OLIVEIRA,Pequeno,155,40,Masculino,Negra,Não,0.1387645478961504,2020
BA,Barra do Choça,PT,CLEIDINELIA PACHECO DOS SANTOS,Pequeno,155,44,Feminino,Branca,Não,0.10587431693989072,2020
BA,Boquira,PT,ADOLFO BRITO DA SILVA,Pequeno,155,49,Masculino,Branca,Não,0.11071428571428571,2020
BA,Catu,PT,MAGNOVANDA SANTANA PAIM,Médio,155,48,Feminino,Negra,Não,0.06202480992396959,2020
BA,Coração de Maria,PT,MARIA GORETE HONORATA DA SILVA DE JESUS,Pequeno,155,57,Feminino,Negra,Não,0.06452955870108243,2020
BA,Jacaraci,PT,CAIO PARDINHO DOS  SANTOS,Pequeno,155,26,Masculino,Negra,Não,0.10143979057591623,2020
BA,Malhada,PT,MACIELMA OLIVEIRA VEIGA MAGALHÃES,Pequeno,155,34,Feminino,Negra,Não,0.03921072603086263,2020
BA,Rio do Antônio,PT,JOELSON DA SILVA PEREIRA,Pequeno,155,27,Masculino,Negra,Não,0.16095534787123572,2020
BA,Serrinha,PT,EDILSON ALVES BORGES,Médio,155,52,Masculino,Negra,Não,0.024823830877642537,2020
BA,Tucano,PT,VERA LUCIA REIS SERRA,Médio,155,69,Feminino,Branca,Não,0.0437729454956227,2020
CE,Abaiara,PT,MARIA DANIELA TAVARES,Pequeno,155,36,Feminino,Branca,Não,0.054481546572934976,2020
CE,Acarape,PT,JOSÉ FABIO CORREIA DE SOUSA,Pequeno,155,38,Masculino,Negra,Não,0.05523877405559515,2020
CE,Baturité,PT,JOSE ANTONIO VIANA DA SILVA,Pequeno,155,38,Masculino,Negra,Não,0.1157580283793876,2020
CE,Pacoti,PT,ELIS REGINA DA SILVA,Pequeno,155,48,Feminino,Negra,Não,0.15946502057613168,2020
GO,Itumbiara,PT,VERÔNICA SILVA ARAÚJO,Médio,155,53,Feminino,Branca,Não,0.07276995305164319,2020
GO,Professor Jamil,PT,ALEIXO FERREIRA DE AGUIAR FILHO,Pequeno,155,55,Masculino,Negra,Sim,0.2217453505007153,2020
MG,Almenara,PT,COSME VIEIRA DIAS,Pequeno,155,53,Masculino,Negra,Não,0.04192588585339464,2020
MG,Araçuaí,PT,LEONIDIA SOARES DE SOUZA,Pequeno,155,50,Feminino,Negra,Não,0.044565842438182866,2020
MG,Belo Horizonte,PT,BRUNO RAFAEL DA SILVA,Grande,155,35,Masculino,Negra,Não,0.003869872419044766,2020
MG,Canaã,PT,RODRIGO DOS REIS RODRIGUES,Pequeno,155,22,Masculino,Negra,Sim,0.25080906148867316,2020
MG,Icaraí de Minas,PT,ADICEU RIBEIRO DOS SANTOS,Pequeno,155,43,Masculino,Branca,Não,0.08170795993674222,2020
MG,Mário Campos,PT,CASSIANO LOPES LEONARDO,Pequeno,155,28,Masculino,Negra,Não,0.1232114467408585,2020
MG,Raul Soares,PT,RAMIRO ANDRADE GROSSI,Pequeno,155,53,Masculino,Negra,Não,0.1906519065190652,2020
MG,Serro,PT,REINALDO DA SILVA MOURA,Pequeno,155,39,Masculino,Negra,Não,0.16630901287553648,2020
MS,Fátima do Sul,PT,OSVALDO VIEIRA DOS SANTOS,Pequeno,155,63,Masculino,Branca,Não,0.4454022988505747,2020
MT,Cuiabá,PT,ALDI GOMES,Grande,155,57,Masculino,Negra,Não,0.01952141057934509,2020
PE,Ouricuri,PT,JENILDA MARIA LEITE DA SILVA,Médio,155,48,Feminino,Negra,Não,0.05203088284659282,2020
PI,Boa Hora,PT,MAURO JOSÉ SANTOS RESENDE,Pequeno,155,36,Masculino,Negra,Não,0.13989169675090252,2020
PI,Caldeirão Grande do Piauí,PT,JOSIVAN NERIELSON DE FRANCA FIALHO,Pequeno,155,37,Masculino,Negra,Não,0.25662251655629137,2020
PI,Jerumenha,PT,ANTONIO JOSÉ PEREIRA DA SILVA,Pequeno,155,47,Masculino,Negra,Sim,0.24180967238689546,2020
PI,Marcos Parente,PT,EDMUNDO PEREIRA DE OLIVEIRA,Pequeno,155,38,Masculino,Negra,Sim,0.46827794561933533,2020
PI,São João do Piauí,PT,MAURÍCIO CARVALHO SOUSA,Pequeno,155,32,Masculino,Negra,Não,0.05037374065648359,2020
PI,São José do Peixe,PT,FRANCISCO HENRIQUE MONTEIRO E SILVA,Pequeno,155,31,Masculino,Sem informação,Sim,0.18518518518518517,2020
PR,Laranjeiras do Sul,PT,ROSANGELA DE FATIMA RODRIGUES,Pequeno,155,42,Feminino,Negra,Não,0.08806818181818182,2020
RJ,Duque de Caxias,PT,JOSIAS COSTA DA SILVA,Grande,155,55,Masculino,Branca,Não,0.009042646286681057,2020
RN,Macau,PT,JADSON CARLOS COUTINHO DA SILVA,Pequeno,155,49,Masculino,Negra,Não,0.18321513002364065,2020
RS,São José dos Ausentes,PT,CLODOALDO VALIM BOEIRA,Pequeno,155,49,Masculino,Branca,Não,0.45588235294117646,2020
SC,Angelina,PT,VILMAR WERLICH,Pequeno,155,54,Masculino,Branca,Não,0.11558538404175989,2020
SC,Ipira,PT,ISABEL CRISTINA HILGERT KOCH,Pequeno,155,52,Feminino,Branca,Sim,0.12090483619344773,2020
SC,Paial,PT,VILSON ENOR GRUEN,Pequeno,155,44,Masculino,Branca,Sim,0.4258241758241758,2020
SP,Campinas,PT,EDUARDO CORVELONI JUNIOR,Grande,155,53,Masculino,Branca,Não,0.0061520142885493154,2020
SP,Hortolândia,PT,EDVALDO CARDOSO DA SILVA,Médio,155,58,Masculino,Negra,Não,0.10977337110481586,2020
SP,Osasco,PT,JAIR RODRIGUES DE CARVALHO,Grande,155,46,Masculino,Negra,Não,0.010588154928615343,2020
TO,Paraíso do Tocantins,PT,ISAIAS PEREIRA PINTO,Médio,155,42,Masculino,Branca,Não,0.10305851063829788,2020
BA,Caetité,PT,ANELI RODRIGUES DE OLIVEIRA,Médio,154,63,Feminino,Negra,Não,0.08438356164383562,2020
BA,Feira de Santana,PT,JOSÉ LEÔNCIO DE OLIVEIRA NETO,Grande,154,35,Masculino,Negra,Não,0.008022086784393395,2020
BA,Macajuba,PT,WALTER DA SILVA LIMA,Pequeno,154,39,Masculino,Negra,Não,0.13701067615658363,2020
BA,Wanderley,PT,ADAILTON GUEDES DE PAIVA MIRANDA,Pequeno,154,44,Masculino,Negra,Não,0.1273779983457403,2020
CE,Baixio,PT,JOSE JEFFERSON PONTES DOS SANTOS,Pequeno,154,57,Masculino,Branca,Não,0.13911472448057813,2020
GO,Pires do Rio,PT,PAULO CANDIDO DE SOUSA,Pequeno,154,43,Masculino,Negra,Não,0.5292096219931272,2020
MG,Belo Horizonte,PT,CLEBER MOREIRA SANTOS,Grande,154,45,Masculino,Negra,Não,0.003844905500212219,2020
MG,Betim,PT,FERNANDO DOS SANTOS AZEVEDO,Grande,154,24,Masculino,Negra,Não,0.01652006007294572,2020
MG,Divisópolis,PT,MAURICIO DE SOUZA VALES,Pequeno,154,38,Masculino,Negra,Não,0.27697841726618705,2020
MG,São Francisco,PT,IVANEIDE RAMOS DE AQUINO,Médio,154,37,Feminino,Negra,Não,0.1326442721791559,2020
MG,São Tomé das Letras,PT,SAMUEL NUNES DE SOUZA,Pequeno,154,21,Masculino,Branca,Sim,0.27017543859649124,2020
MG,Simonésia,PT,RAILYNE PAULA ANDRE,Pequeno,154,21,Feminino,Negra,Não,0.09878127004490057,2020
MG,Uberlândia,PT,EDVALDO BARBOZA DA SILVA,Grande,154,39,Masculino,Negra,Não,0.011323529411764706,2020
PA,Gurupá,PT,ERIANA LEÃO DIAS,Pequeno,154,37,Feminino,Negra,Não,0.04361370716510903,2020
PI,Bom Jesus,PT,FRANCISVALDO LOPES DA COSTA,Pequeno,154,45,Masculino,Negra,Não,0.060463290145268946,2020
PI,Caridade do Piauí,PT,FRANCILENE DOS SANTOS CARVALHO,Pequeno,154,34,Feminino,Branca,Não,0.29961089494163423,2020
PI,Nova Santa Rita,PT,JOSIVAN COELHO DOS REIS,Pequeno,154,39,Masculino,Branca,Sim,0.10822206605762473,2020
PI,Porto,PT,MARIA DE FATIMA ALVES DE SOUSA,Pequeno,154,41,Feminino,Negra,Não,0.10363391655450875,2020
PR,Altamira do Paraná,PT,ANISIO APARECIDO CORDEIRO,Pequeno,154,50,Masculino,Branca,Sim,0.20698924731182797,2020
PR,Guarapuava,PT,SILVANA GOTLIEB DE ALMEIDA,Médio,154,53,Feminino,Branca,Não,0.02815871274456025,2020
PR,Ponta Grossa,PT,LUIS PEREIRA DOS SANTOS,Grande,154,45,Masculino,Branca,Não,0.0540161346895826,2020
PR,São João,PT,ITACIR ANTONIO CERESOLI,Pequeno,154,55,Masculino,Sem informação,Não,0.1826809015421115,2020
PR,Teixeira Soares,PT,JOSE CARLOS DAMIÃO PORTELA SOBRINHO,Pequeno,154,44,Masculino,Branca,Sim,0.2894736842105263,2020
RJ,Mesquita,PT,PAULO CESAR DE SOUZA,Médio,154,50,Masculino,Branca,Não,0.0729512079583136,2020
RJ,Rio de Janeiro,PT,EDUARDO JOSE ACOSTA BARBOSA,Grande,154,48,Masculino,Negra,Não,0.0012791441362869935,2020
RN,Parnamirim,PT,TELMA MARIA RODRIGUES DE SALES,Médio,154,46,Feminino,Branca,Não,0.12231930103256553,2020
RO,Alto Paraíso,PT,DENIVAL DE JESUS ALMEIDA,Pequeno,154,40,Masculino,Negra,Não,0.18621523579201935,2020
RS,Santa Rosa,PT,SIMONE MARGARETE ROEHRS SPINDLER,Médio,154,45,Feminino,Branca,Não,0.02578268876611418,2020
RS,Santa Vitória do Palmar,PT,PITAGORAS MARZULLO VIANA,Pequeno,154,47,Masculino,Branca,Não,0.039700953854086105,2020
RS,São Sepé,PT,ANDRÉ OLIVEIRA AIRES,Pequeno,154,41,Masculino,Branca,Não,0.2944550669216061,2020
RS,Tenente Portela,PT,CLAUDENIR SCHERER,Pequeno,154,46,Masculino,Branca,Não,0.20698924731182797,2020
SC,Joinville,PT,WALDIR SCHAEFER,Grande,154,68,Masculino,Branca,Não,0.016367307896694654,2020
SC,Navegantes,PT,MARIA GORETI DA SILVA GIRÃO,Médio,154,66,Feminino,Branca,Não,0.21937321937321938,2020
SE,Boquim,PT,SEVERINO LAURINDO DA SILVA,Pequeno,154,43,Masculino,Negra,Não,0.12973883740522324,2020
SE,Porto da Folha,PT,JOAO ALVES DE SOUZA,Pequeno,154,57,Masculino,Branca,Não,0.08850574712643679,2020
SP,Amparo,PT,SILVANA CRISTINA RIBEIRO,Médio,154,50,Feminino,Branca,Não,0.06868867082961641,2020
SP,Campo Limpo Paulista,PT,LINDOMAR DE OLIVEIRA MACEDO,Médio,154,46,Masculino,Branca,Não,0.14432989690721648,2020
SP,Embu das Artes,PT,JILVANE ANDRADE MENDES,Médio,154,36,Masculino,Negra,Não,0.02802037845705968,2020
SP,Embu das Artes,PT,PATRICIA OLIVEIRA ANTONIOLLI,Médio,154,45,Feminino,Branca,Não,0.02802037845705968,2020
SP,Francisco Morato,PT,JULIO CESAR CANTUÁRIA CARDOSO,Médio,154,39,Masculino,Branca,Não,0.021806853582554516,2020
SP,Neves Paulista,PT,JOÃO CARLOS DIAS DO VALLE,Pequeno,154,53,Masculino,Branca,Não,0.49517684887459806,2020
SP,Promissão,PT,ADAILTON MANOEL DA SILVA,Pequeno,154,46,Masculino,Branca,Não,0.09166666666666666,2020
BA,Dias d'Ávila,PT,ADIEL DO CARMO SILVA,Médio,153,49,Masculino,Negra,Não,0.04402877697841727,2020
BA,Irecê,PT,CELSON ANTONIO SOARES CAMBUI,Médio,153,66,Masculino,Branca,Não,0.03681424446583253,2020
BA,Itaguaçu da Bahia,PT,GILDASIO FELIZ BONFIM,Pequeno,153,51,Masculino,Negra,Não,0.18658536585365854,2020
BA,Medeiros Neto,PT,DERNIVALDO DOS SANTOS COSTA,Pequeno,153,46,Masculino,Negra,Não,0.07080055529847293,2020
BA,Tabocas do Brejo Velho,PT,JOSE WALTER DIAS DA COSTA,Pequeno,153,54,Masculino,Negra,Não,0.18842364532019704,2020
CE,Quixeré,PT,RUBERLANDIO JOSÉ SILVA,Pequeno,153,39,Masculino,Branca,Não,0.0703125,2020
GO,Goiânia,PT,CLAUDINEI SOUZA FRANÇA,Grande,153,51,Masculino,Branca,Não,0.010051241623965314,2020
GO,Uruaçu,PT,VANILTON DA GUIA SOUZA,Pequeno,153,34,Masculino,Negra,Não,0.19844357976653695,2020
MA,Feira Nova do Maranhão,PT,JOSE EVANGELISTA SOARES LIMA,Pequeno,153,62,Masculino,Negra,Não,0.17075892857142858,2020
MA,Paulino Neves,PT,MARIA DAS DORES CANDEIA DA SILVA,Pequeno,153,35,Feminino,Negra,Não,0.1063238359972203,2020
MG,Barbacena,PT,JOSE CARLOS COSTA,Médio,153,41,Masculino,Negra,Não,0.042630259125104486,2020
MG,Ibiracatu,PT,JOSÉ AMADOR MENDES DA SILVA,Pequeno,153,54,Masculino,Negra,Sim,0.17307692307692307,2020
MG,Inhapim,PT,EDMILSON DA CUNHA RESENDE,Pequeno,153,49,Masculino,Branca,Não,0.1119239209948793,2020
MG,Ipatinga,PT,LETICIA LOURENCO DE OLIVEIRA,Médio,153,27,Feminino,Branca,Não,0.01993485342019544,2020
MG,Itaobim,PT,EDIVAN PEREIRA MARTINS,Pequeno,153,56,Masculino,Branca,Sim,0.2236842105263158,2020
MG,Lajinha,PT,DANIEL JOSÉ DA COSTA EVANGELISTA,Pequeno,153,26,Masculino,Negra,Não,0.1175115207373272,2020
MG,Pavão,PT,ROSALINO PEREIRA BORGES,Pequeno,153,38,Masculino,Negra,Não,0.15628192032686414,2020
MG,Pocrane,PT,TORIBIO CORDEIRO NETO,Pequeno,153,71,Masculino,Branca,Não,0.24717285945072698,2020
MG,Serranópolis de Minas,PT,EDIRSON PEREIRA DAMASCENO,Pequeno,153,46,Masculino,Branca,Sim,0.12378640776699029,2020
MG,Uberaba,PT,WELLINGTON FELICIANO FIDELIS FERREIRA,Grande,153,36,Masculino,Branca,Não,0.044933920704845816,2020
MG,Unaí,PT,CARMEN LUIZA BITARÃES,Médio,153,55,Feminino,Branca,Não,0.19490445859872613,2020
PA,Jacareacanga,PT,EDILEUZA VIANA,Pequeno,153,45,Feminino,Branca,Não,0.4112903225806452,2020
PB,Assunção,PT,JOAO PAULO DOS SANTOS SILVA,Pequeno,153,34,Masculino,Negra,Sim,0.48417721518987344,2020
PI,Barras,PT,MARIA GORETE VIANA DA COSTA,Pequeno,153,59,Feminino,Negra,Não,0.057998483699772556,2020
PI,Francisco Macedo,PT,PAULO COSTA DOS SANTOS,Pequeno,153,37,Masculino,Branca,Sim,0.13947128532360983,2020
PI,Marcolândia,PT,LUISA ROBERTA ALVES DIAS ARRUDA,Pequeno,153,50,Feminino,Negra,Não,0.10928571428571429,2020
PI,São Miguel do Fidalgo,PT,FRANCISCO COUTINHO TEIXEIRA,Pequeno,153,48,Masculino,Branca,Sim,0.1204724409448819,2020
PR,Capanema,PT,ALGEMIRO FAGUNDES,Pequeno,153,60,Masculino,Branca,Não,0.15517241379310345,2020
PR,Palmas,PT,JOAO VOSNIR MOREIRA DA SILVA,Médio,153,49,Masculino,Branca,Não,0.13883847549909256,2020
RN,São Gonçalo do Amarante,PT,FRANCISCA GERUZA DE SOUZA,Médio,153,47,Feminino,Branca,Não,0.03395472703062583,2020
RN,Umarizal,PT,ELIETE BESERRA DE MORAIS,Pequeno,153,65,Masculino,Branca,Não,0.5016393442622951,2020
RS,Caibaté,PT,ANTONIO HILÁRIO KIELING,Pequeno,153,72,Masculino,Branca,Não,0.3347921225382932,2020
RS,Caiçara,PT,GILBERTO ULRICH DE OLIVEIRA,Pequeno,153,58,Masculino,Branca,Não,0.24757281553398058,2020
RS,Canoas,PT,ALVAREZ DA SILVA,Grande,153,54,Masculino,Branca,Não,0.014894859813084112,2020
RS,Vacaria,PT,ORIMAR LUIS PIZZAMIGLIO,Médio,153,51,Masculino,Branca,Não,0.0678191489361702,2020
SC,Abelardo Luz,PT,PAULO CESAR GOULART,Pequeno,153,45,Masculino,Branca,Não,0.05600292825768668,2020
SC,Maravilha,PT,JAIRO MOACIR BERGER,Pequeno,153,54,Masculino,Branca,Não,0.1494140625,2020
SP,Angatuba,PT,PAULO CESAR RAXKID SIMEONI,Pequeno,153,61,Masculino,Branca,Não,0.2674825174825175,2020
SP,Indaiatuba,PT,MARIA APARECIDA VIEIRA,Médio,153,58,Feminino,Negra,Não,0.055334538878842675,2020
SP,Rincão,PT,ISABEL CRISTINA RODRIGUES MATTOS,Pequeno,153,51,Feminino,Branca,Sim,0.13010204081632654,2020
SP,Rio Grande da Serra,PT,ANDREINA LISBETH DE ALEIXO BRAVO,Médio,153,38,Feminino,Branca,Não,0.21338912133891214,2020
SP,São Pedro,PT,RAFAEL DOMINGOS BRIENSE,Pequeno,153,38,Masculino,Branca,Não,0.44476744186046513,2020
SP,Sumaré,PT,GUILHERME RIBEIRO DOS SANTOS,Médio,153,38,Masculino,Branca,Não,0.015335271123584245,2020
TO,Porto Nacional,PT,NILTON RODRIGUES DA CRUZ,Médio,153,49,Masculino,Negra,Não,0.084952803997779,2020
AL,Pariconha,PT,JOSE MANOEL DO NASCIMENTO,Pequeno,152,51,Masculino,Indígena,Não,0.2857142857142857,2020
AM,Nhamundá,PT,WALKIRIA GUERREIRO MENEZES,Pequeno,152,53,Feminino,Negra,Não,0.1444866920152091,2020
BA,Camaçari,PT,FRANCISCO EDINALDO MENDES DA SILVA,Médio,152,51,Masculino,Negra,Não,0.013469206911829863,2020
BA,Caravelas,PT,JULINDA MORAIS SILVA,Pequeno,152,43,Feminino,Negra,Não,0.29514563106796116,2020
BA,Lamarão,PT,JOÃO ROSIVAL BARRETO DOS SANTOS,Pequeno,152,56,Masculino,Negra,Não,0.07152941176470588,2020
BA,Piatã,PT,CLEUDIANO ALVES FIGUEIREDO,Pequeno,152,38,Masculino,Negra,Não,1,2020
BA,São Desidério,PT,JEAN FERREIRA DOS ANJOS,Pequeno,152,47,Masculino,Negra,Não,0.1358355674709562,2020
BA,São Miguel das Matas,PT,HERNAN MENDES COSTA,Pequeno,152,26,Masculino,Negra,Não,0.1170130869899923,2020
CE,Fortaleza,PT,MAX SWELL VERAS RIBEIRO,Grande,152,54,Masculino,Negra,Não,0.002704385730806868,2020
