SG_UF,Município,SG_PARTIDO,NM_CANDIDATO,porte_municipio,votos_nominais,NR_IDADE_DATA_POSSE,DS_GENERO,DS_COR_RACA,eleito,percentual,ano
MA,Timon,PT,ANGELITA RODRIGUES DA SILVA,Médio,115,54,Feminino,Negra,Não,0.2804878048780488,2016
MG,Carmópolis de Minas,PT,JOSÉ PAULO DE MORAIS,Pequeno,115,52,Masculino,Negra,Não,0.2161654135338346,2016
MG,Coronel Xavier Chaves,PT,SUERLEI SANTOS DE SOUSA,Pequeno,115,49,Masculino,Branca,Sim,0.359375,2016
MG,Joaíma,PT,CELCIO OLIMPIO STORCK,Pequeno,115,59,Masculino,Branca,Não,0.16288951841359772,2016
MG,Leme do Prado,PT,MARCELO ALVIMAR PEREIRA BARROSO,Pequeno,115,57,Masculino,Branca,Sim,0.19327731092436976,2016
MG,Nanuque,PT,JOSIEL SANTANA GOMES,Pequeno,115,60,Masculino,Negra,Não,0.09575353871773522,2016
MG,Prudente de Morais,PT,MAURO LÚCIO NONATO,Pequeno,115,48,Masculino,Negra,Não,0.15710382513661203,2016
MG,São Geraldo da Piedade,PT,BRUNO AUGUSTO FARIAS,Pequeno,115,26,Masculino,Negra,Sim,0.4474708171206226,2016
MG,Toledo,PT,ANGELA DE CASSIA PEREIRA DE LIMA,Pequeno,115,42,Feminino,Branca,Não,0.8455882352941176,2016
MG,Uberlândia,PT,MARIA HELENA DE OLIVEIRA FARIA,Grande,115,60,Feminino,Negra,Não,0.007782891174878181,2016
MS,Bela Vista,PT,VERIANO HOFFMEISTER,Pequeno,115,60,Masculino,Branca,Não,0.18488745980707397,2016
MS,Paranaíba,PT,MIGUEL CORREA DA CUNHA,Pequeno,115,51,Masculino,Branca,Não,1,2016
MT,Cuiabá,PT,GERALDO DE OLIVEIRA BAIA,Grande,115,43,Masculino,Negra,Não,0.020164825530422585,2016
MT,Querência,PT,CLAUDIO DALBELLO,Pequeno,115,52,Masculino,Branca,Não,1,2016
MT,Várzea Grande,PT,ABERIDES ALVES DA SILVA,Médio,115,66,Masculino,Negra,Não,0.07575757575757576,2016
PA,Baião,PT,MANOEL JOÃO DA COSTA FERREIRA,Pequeno,115,56,Masculino,Negra,Não,0.02915821501014199,2016
PA,Belém,PT,REGINA CELIA RODRIGUES DE SOUSA,Grande,115,62,Feminino,Negra,Não,0.005377601122281974,2016
PA,Belterra,PT,JOSÉ CLEO MOREIRA DOS SANTOS,Pequeno,115,53,Masculino,Negra,Não,0.05026223776223776,2016
PA,Bragança,PT,PROFIRIO FELICIO DA SILVA,Médio,115,62,Masculino,Negra,Não,0.05133928571428571,2016
PA,Curuá,PT,JOANA DE ARAUJO SERRA,Pequeno,115,53,Feminino,Negra,Não,0.4581673306772908,2016
PA,Itaituba,PT,ANA MARIA MARIALVA CARVALHO,Médio,115,59,Feminino,Negra,Não,0.10267857142857142,2016
PA,Marabá,PT,FRANCISCO XAVIER RIBEIRO DA SILVA,Médio,115,54,Masculino,Negra,Não,0.023176138653768642,2016
PE,Ferreiros,PT,LUIS FELIPE PAIVA DA SILVA,Pequeno,115,27,Masculino,Negra,Não,0.7012195121951219,2016
PI,Hugo Napoleão,PT,LUIZ JUDECI PEREIRA DE CARVALHO,Pequeno,115,55,Masculino,Branca,Não,0.06620610247553253,2016
PI,Morro do Chapéu do Piauí,PT,ADRIANA SIRQUEIRA SILVA,Pequeno,115,31,Feminino,Negra,Não,0.08115737473535639,2016
PI,São João da Serra,PT,FRANCISCO BERNARDINO DE SOUSA,Pequeno,115,55,Masculino,Negra,Não,0.18518518518518517,2016
PR,Paranapoema,PT,SAMUEL CANDIDO DA SILVA,Pequeno,115,35,Masculino,Branca,Sim,0.14007308160779536,2016
RN,Angicos,PT,JOSE LEAO CAVALCANTE,Pequeno,115,37,Masculino,Branca,Não,0.40636042402826855,2016
RN,Serra do Mel,PT,FRANCISCO CARLOS DE LIMA SARAIVA,Pequeno,115,40,Masculino,Branca,Não,0.2725118483412322,2016
RO,Nova União,PT,ADÃO LUIZ VIEIRA FILHO,Pequeno,115,40,Masculino,Negra,Não,0.3248587570621469,2016
RO,Seringueiras,PT,MARCELO PINHEIRO,Pequeno,115,29,Masculino,Negra,Não,0.2662037037037037,2016
RS,Bom Progresso,PT,ISAQUE SOLANO DORNELLES,Pequeno,115,33,Masculino,Branca,Sim,0.7718120805369127,2016
RS,Caxias do Sul,PT,DIOGO SOARES DE COSTA,Grande,115,38,Masculino,Branca,Não,0.007518796992481203,2016
RS,Charqueadas,PT,VALDIR PEDRO WATHIER,Pequeno,115,55,Masculino,Branca,Não,0.052535404294198264,2016
RS,Pinhal da Serra,PT,RAFAEL DE MOURA REIS,Pequeno,115,34,Masculino,Negra,Sim,0.26497695852534564,2016
RS,Porto Vera Cruz,PT,JEDERSON MICHEL SEIMETZ,Pequeno,115,26,Masculino,Branca,Sim,0.4637096774193548,2016
RS,São Nicolau,PT,JOCELINO OLIVEIRA DA SILVA,Pequeno,115,40,Masculino,Negra,Não,0.2075812274368231,2016
RS,São Valentim,PT,NELIO FRANCIESKI,Pequeno,115,49,Masculino,Branca,Não,0.35060975609756095,2016
SC,Bom Jesus do Oeste,PT,IVANOR BELOLLI,Pequeno,115,35,Masculino,Branca,Sim,0.4389312977099237,2016
SC,Coronel Martins,PT,ELISANGELA DE FATIMA SALVADOR,Pequeno,115,39,Feminino,Branca,Sim,0.14075887392900857,2016
SC,Guatambú,PT,ROMALDO GIACOMELLI,Pequeno,115,55,Masculino,Branca,Não,0.2718676122931442,2016
SC,Guatambú,PT,ROSMERI ISABEL BERGER,Pequeno,115,42,Feminino,Branca,Não,0.2718676122931442,2016
SC,Porto União,PT,CELESTINO GLAAB,Pequeno,115,44,Masculino,Branca,Não,0.15072083879423329,2016
SP,Jardinópolis,PT,MARCOS ANTONIO DA SILVA PERES,Pequeno,115,32,Masculino,Branca,Não,0.2668213457076566,2016
SP,Lucélia,PT,ROMILDO BERNARDO,Pequeno,115,44,Masculino,Negra,Não,0.13706793802145412,2016
SP,Olímpia,PT,VAGNO APARECIDO LEMOS SANCHES,Médio,115,31,Masculino,Branca,Não,0.6927710843373494,2016
SP,São Carlos,PT,MAYKE MARCOLINO,Médio,115,40,Masculino,Branca,Não,0.024843378699503132,2016
AL,Maceió,PT,TIAGO SILVA SANTOS,Grande,114,33,Masculino,Negra,Não,0.010926866673056647,2016
AM,Itacoatiara,PT,RAIMUNDO DOS SANTOS SILVA,Médio,114,52,Masculino,Negra,Não,0.02133233532934132,2016
AM,Manacapuru,PT,HUGO ALVES DE SOUZA,Médio,114,41,Masculino,Negra,Não,0.2331288343558282,2016
AP,Itaubal,PT,RAIMUNDO TOLOSA SANTANA,Pequeno,114,59,Masculino,Negra,Não,1,2016
BA,Biritinga,PT,ANTONIO CARLOS MONTES DOS SANTOS,Pequeno,114,42,Masculino,Negra,Não,0.06639487478159581,2016
BA,Jussara,PT,MAURICIO BATISTA DE OLIVEIRA,Pequeno,114,35,Masculino,Branca,Não,1,2016
BA,Lagoa Real,PT,GESIVAL SANTIAGO DE ALMEIDA,Pequeno,114,40,Masculino,Branca,Não,1,2016
BA,Ouriçangas,PT,JOSE AILTON PINTO,Pequeno,114,48,Masculino,Negra,Não,0.14303638644918445,2016
BA,Senhor do Bonfim,PT,CRISTINA DA SILVA VIANA,Médio,114,32,Feminino,Negra,Não,0.04905335628227195,2016
BA,Wagner,PT,JOSÉ LUCIO DE ARAÚJO CARVALHO,Pequeno,114,39,Masculino,Negra,Não,0.26697892271662765,2016
GO,Novo Gama,PT,MARIA HELENA PAULO,Médio,114,50,Feminino,Branca,Não,1,2016
MA,Cururupu,PT,MARIO CELSO SILVA FERREIRA,Pequeno,114,43,Masculino,Negra,Não,0.05813360530341662,2016
MG,Acaiaca,PT,JOYCE DANTAS FERREIRA,Pequeno,114,34,Feminino,Negra,Sim,0.14671814671814673,2016
MG,Belo Horizonte,PT,BRUNA ROCHA DE ARAUJO,Grande,114,28,Feminino,Negra,Não,0.0036188178528347406,2016
MG,Curvelo,PT,JORGE EUSTAQUIO VIEIRA DA CRUZ,Médio,114,56,Masculino,Negra,Não,0.06195652173913044,2016
MG,Guaxupé,PT,PEDRO THIAGO SANTANA HONORIO,Médio,114,24,Masculino,Negra,Não,0.11468812877263582,2016
MG,Jeceaba,PT,SALVIO DE FREITAS MAIA,Pequeno,114,59,Masculino,Branca,Não,0.18181818181818182,2016
MG,Jeceaba,PT,VALDIR LUIZ TOME DIAS,Pequeno,114,54,Masculino,Negra,Não,0.18181818181818182,2016
MG,Juiz de Fora,PT,MARIA ENÓIA DE SOUSA CORREA,Grande,114,47,Feminino,Negra,Não,0.007393955117395252,2016
MG,Matias Barbosa,PT,CRISTIANO JUVENAL DA SILVA,Pequeno,114,43,Masculino,Negra,Não,0.14671814671814673,2016
MG,Ponte Nova,PT,FRANCISCO MARCELINO LOIOLA,Médio,114,56,Masculino,Negra,Não,0.05483405483405483,2016
MG,São Lourenço,PT,HERMES DE SOUZA BENTO NORONHA,Pequeno,114,26,Masculino,Branca,Não,0.7755102040816326,2016
MG,São Miguel do Anta,PT,SÉRGIO LOPES TEIXEIRA,Pequeno,114,49,Masculino,Branca,Não,0.4014084507042254,2016
MG,Senador Modestino Gonçalves,PT,VONI VIEIRA DA SILVA,Pequeno,114,37,Masculino,Negra,Sim,0.44015444015444016,2016
MT,Nova Brasilândia,PT,CRISTOVAO CATARINO DA COSTA,Pequeno,114,52,Masculino,Negra,Sim,0.3737704918032787,2016
PA,Baião,PT,ENILSON NONATO DA SILVA,Pequeno,114,45,Masculino,Negra,Não,0.028904665314401622,2016
PA,Curralinho,PT,LEONILDO SOUZA MORAES,Pequeno,114,44,Masculino,Negra,Não,0.06518010291595197,2016
PR,Ubiratã,PT,CELIA ROSA DE SOUZA GOUVEA,Pequeno,114,56,Feminino,Negra,Não,1,2016
RJ,Resende,PT,ISAIAS MARCIO BARBOSA COUTO,Médio,114,57,Masculino,Branca,Não,0.13801452784503632,2016
RS,Barão,PT,EDERSON SOARES DOS SANTOS,Pequeno,114,22,Masculino,Negra,Não,0.24782608695652175,2016
RS,Bento Gonçalves,PT,ANDRE NOVISKI,Médio,114,36,Masculino,Branca,Não,0.05906735751295337,2016
RS,Capão do Leão,PT,IRLEI ANTONIO VARGAS,Pequeno,114,63,Masculino,Branca,Não,0.03349985307081987,2016
RS,Caxias do Sul,PT,AMELIA REGINA DOS SANTOS NAZARIO,Grande,114,52,Feminino,Negra,Não,0.007453416149068323,2016
RS,Cruzeiro do Sul,PT,ERNI ROQUE BAUM,Pequeno,114,52,Masculino,Branca,Não,0.13801452784503632,2016
RS,Gramado dos Loureiros,PT,IVAN ALCIONE TOSI,Pequeno,114,45,Masculino,Branca,Não,0.7651006711409396,2016
RS,Itacurubi,PT,LUCENIR SANTIAGO DOS SANTOS,Pequeno,114,52,Masculino,Branca,Sim,0.1952054794520548,2016
RS,Panambi,PT,RICARDO BRITO DE ALMEIDA,Pequeno,114,30,Masculino,Negra,Não,0.04730290456431535,2016
RS,Paraíso do Sul,PT,DEISE SILVANA DA SILVA,Pequeno,114,44,Feminino,Branca,Não,0.1832797427652733,2016
RS,Santo Expedito do Sul,PT,CLEMILDE FATIMA DEBONA BELUSSO,Pequeno,114,53,Feminino,Branca,Sim,0.2550335570469799,2016
RS,São Pedro do Butiá,PT,DOUGLAS MAYER,Pequeno,114,27,Masculino,Branca,Sim,0.15363881401617252,2016
RS,Soledade,PT,NELVIO TONATTO,Pequeno,114,46,Masculino,Branca,Não,0.05822267620020429,2016
RS,Taquari,PT,EDINARA TERESINHA DE MEDEIROS,Pequeno,114,44,Feminino,Branca,Não,0.032562125107112254,2016
SC,Campos Novos,PT,ROMOALDO TESKE,Pequeno,114,54,Masculino,Branca,Não,0.12737430167597766,2016
SC,Guaraciaba,PT,CARLOS FABIANO LAZZARI,Pequeno,114,35,Masculino,Branca,Não,0.04237918215613383,2016
SC,Iomerê,PT,DENIS PERICO,Pequeno,114,24,Masculino,Branca,Não,1,2016
SC,Irati,PT,VALDEMIR LUIZ DAMBROWSKI,Pequeno,114,49,Masculino,Branca,Sim,0.23076923076923078,2016
SC,Novo Horizonte,PT,JOSÉ ANTÔNIO SOMARIVA DANIEL,Pequeno,114,53,Masculino,Branca,Sim,0.14921465968586387,2016
SC,Palhoça,PT,LUIZ ANTONIO FERNANDES,Médio,114,43,Masculino,Branca,Não,0.19791666666666666,2016
SP,Araçoiaba da Serra,PT,LEONARDO DE LIMA ROSSINI,Pequeno,114,34,Masculino,Branca,Não,0.12895927601809956,2016
SP,Assis,PT,JAIME CUNHA,Médio,114,59,Masculino,Branca,Não,0.05569125549584758,2016
SP,Florínea,PT,HELIO ELOZ DE MELO,Pequeno,114,46,Masculino,Branca,Não,0.11422845691382766,2016
SP,Tremembé,PT,APARECIDO HONORIO DA SILVA,Pequeno,114,54,Masculino,Branca,Não,0.991304347826087,2016
TO,Novo Acordo,PT,AFONSO VIEIRA FERREIRA,Pequeno,114,32,Masculino,Negra,Não,1,2016
AM,Itapiranga,PT,MAX NEVES DE ALMEIDA,Pequeno,113,51,Masculino,Negra,Não,0.36217948717948717,2016
AM,Manaus,PT,REBECA RODRIGUES DE OLIVEIRA QUEIROZ,Grande,113,20,Feminino,Negra,Não,0.0039363221513916465,2016
BA,Camaçari,PT,SARA OLIVEIRA  DOS SANTOS,Médio,113,50,Feminino,Negra,Não,0.008712413261372398,2016
BA,Marcionílio Souza,PT,EDINOLIA MOREIRA DE OLIVEIRA,Pequeno,113,35,Feminino,Branca,Não,0.5280373831775701,2016
BA,Souto Soares,PT,ZILDILEIDE ROSA DOS SANTOS,Pequeno,113,37,Feminino,Negra,Não,0.424812030075188,2016
BA,Urandi,PT,JOAQUIM MORAIS SANTANA,Pequeno,113,56,Masculino,Branca,Não,0.34662576687116564,2016
BA,Valente,PT,IVANILTON PEREIRA DE OLIVEIRA,Pequeno,113,47,Masculino,Negra,Não,0.061346362649294245,2016
CE,Nova Olinda,PT,LAURELY GONÇALVES DE SANTOS,Pequeno,113,34,Feminino,Negra,Não,0.18138041733547353,2016
CE,Umari,PT,OCELIA MARIA LEONEL SILVA,Pequeno,113,38,Feminino,Branca,Não,0.19929453262786595,2016
GO,Mutunópolis,PT,JOSE BONIFACIO DE PAULA,Pequeno,113,78,Masculino,Negra,Não,0.5947368421052631,2016
MA,Codó,PT,ANTONIO LIMA MELO,Médio,113,48,Masculino,Negra,Não,0.11518858307849134,2016
MG,Abre Campo,PT,MARIA DAS GRAÇAS BARBOSA DA SILVA,Pequeno,113,65,Feminino,Branca,Não,0.1018935978358882,2016
MG,Boa Esperança,PT,FLAVIA DA SILVA,Pequeno,113,45,Feminino,Branca,Não,0.12797281993204984,2016
MG,Bonito de Minas,PT,RONIE VIANA DE OLIVEIRA,Pequeno,113,45,Masculino,Negra,Não,0.7583892617449665,2016
MG,Brazópolis,PT,SILVIO RAIMUNDO VIEIRA,Pequeno,113,44,Masculino,Branca,Não,0.07142857142857142,2016
MG,Caxambu,PT,LIANA SOUSA NILO BAHIA DINIZ DE ALMEIDA LIMA,Pequeno,113,53,Feminino,Branca,Não,0.4312977099236641,2016
MG,Resplendor,PT,ADEVALDO JOSE NEVES,Pequeno,113,68,Masculino,Negra,Não,0.5621890547263682,2016
MG,Sarzedo,PT,JOSIMAR DE JESUS AQUINO,Pequeno,113,29,Masculino,Negra,Não,0.13985148514851486,2016
MG,Três Pontas,PT,ALAN DE PAULA PIRES,Médio,113,24,Masculino,Negra,Não,0.051906293063849335,2016
MG,Virginópolis,PT,JOSÉ PAULO DA SILVA SOARES,Pequeno,113,39,Masculino,Branca,Não,0.3413897280966767,2016
PA,Belterra,PT,RAINEIDE DIAS MORAES,Pequeno,113,37,Feminino,Negra,Não,0.04938811188811189,2016
PA,Placas,PT,SANTA SIRLEI DA ENCARNAÇÃO RODRIGUES,Pequeno,113,59,Feminino,Branca,Não,0.13356973995271867,2016
PB,Cruz do Espírito Santo,PT,RAFAEL REGINALDO DO NASCIMENTO,Pequeno,113,28,Masculino,Negra,Não,0.8248175182481752,2016
PB,Damião,PT,EDGLES MATIAS DE SOUSA,Pequeno,113,45,Masculino,Branca,Não,0.6807228915662651,2016
PE,Itaíba,PT,ANTONIO VICTOR MARTINS FERREIRA,Pequeno,113,31,Masculino,Branca,Não,0.15672676837725383,2016
PE,Petrolina,PT,RAFAEL RODRIGUES DA SILVA,Grande,113,40,Masculino,Negra,Não,0.019283276450511946,2016
PI,Curralinhos,PT,FRANCISCA SILVANA MONTEIRO DOS SANTOS,Pequeno,113,43,Feminino,Negra,Não,0.38047138047138046,2016
PI,Hugo Napoleão,PT,RAIMUNDO ANTÃO DE SOUSA,Pequeno,113,66,Masculino,Branca,Não,0.06505469199769717,2016
PR,Apucarana,PT,WALDECIR GAVA,Médio,113,54,Masculino,Branca,Não,0.051834862385321104,2016
PR,Cianorte,PT,OLIVIO LEITE,Médio,113,57,Masculino,Branca,Não,0.10865384615384616,2016
PR,Cruzeiro do Sul,PT,VALDECIR RAIMUNDO,Pequeno,113,51,Masculino,Negra,Não,0.16890881913303438,2016
PR,Porto Barreiro,PT,RENI PEREIRA DA SILVA,Pequeno,113,46,Masculino,Branca,Sim,0.14966887417218544,2016
RJ,Duque de Caxias,PT,EUGENIO PESTANA DE MATTOS,Grande,113,41,Masculino,Negra,Não,0.0041335918352416135,2016
RJ,Rio de Janeiro,PT,ARLEN PEREIRA,Grande,113,42,Masculino,Branca,Não,0.0011118654741171493,2016
RN,Água Nova,PT,MARIA ROSINEIDE DO NASCIMENTO,Pequeno,113,44,Feminino,Negra,Não,1,2016
RO,Guajará-Mirim,PT,SARA DANTAS RODRIGUES,Pequeno,113,25,Feminino,Negra,Não,0.1808,2016
RO,Porto Velho,PT,EZEQUIEL SILVA MESQUITA,Grande,113,43,Masculino,Negra,Não,0.0155776123518059,2016
RO,Teixeirópolis,PT,JEAN VIEIRA DE ARAUJO,Pequeno,113,35,Masculino,Negra,Não,0.09576271186440678,2016
RS,Mato Queimado,PT,JOÃO BIRCK,Pequeno,113,58,Masculino,Branca,Sim,1,2016
RS,Nova Candelária,PT,ELAINE TERESINHA MALLMANN,Pequeno,113,46,Feminino,Branca,Não,0.3343195266272189,2016
RS,Santa Vitória do Palmar,PT,ANA GISELE SILVEIRA SANTOS,Pequeno,113,42,Feminino,Negra,Não,0.02021828591876901,2016
RS,Santo Ângelo,PT,TARCISIO CORDEIRO PEREIRA,Médio,113,51,Masculino,Branca,Não,0.04587900933820544,2016
RS,Uruguaiana,PT,VERA LUCIA DA ROSA RODRIGUES,Médio,113,50,Feminino,Negra,Não,0.08194343727338652,2016
SC,Princesa,PT,ADEMILSON RAMÃO,Pequeno,113,36,Masculino,Negra,Não,0.36217948717948717,2016
SP,Cachoeira Paulista,PT,ADILTON FERREIRA REIS,Pequeno,113,58,Masculino,Branca,Não,0.35202492211838005,2016
SP,Cajati,PT,CAULO NICODEMO DE MOURA,Pequeno,113,49,Masculino,Negra,Não,0.07671418873048201,2016
SP,Lucianópolis,PT,GENTIL SANCHES,Pequeno,113,36,Masculino,Branca,Sim,0.2511111111111111,2016
SP,Mogi das Cruzes,PT,MARIA RODRIGUES DE SOUZA SILVA,Grande,113,54,Feminino,Branca,Não,0.01834713427504465,2016
TO,Caseara,PT,ALESSANDRO DE SOUZA GALVÃO,Pequeno,113,27,Masculino,Negra,Sim,0.27901234567901234,2016
AL,Coruripe,PT,SHIRLEI JESUS DA SILVA,Médio,112,40,Feminino,Negra,Não,0.18635607321131448,2016
AL,Santa Luzia do Norte,PT,JOÃO MAIA BOMFIM,Pequeno,112,63,Masculino,Negra,Sim,0.7,2016
AL,Santana do Ipanema,PT,JOSÉ CLAÚDIO DAMASCENO,Pequeno,112,44,Masculino,Negra,Não,0.12962962962962962,2016
AM,Jutaí,PT,MARIA ARLENI ALMEIDA DOS SANTOS,Pequeno,112,47,Feminino,Negra,Não,0.10852713178294573,2016
BA,Boa Nova,PT,ZENOBIO FRANCISCO DE ARAUJO,Pequeno,112,60,Masculino,Negra,Não,0.9655172413793104,2016
BA,Salinas da Margarida,PT,EDNA MARIA DOS SANTOS,Pequeno,112,66,Feminino,Negra,Não,0.42424242424242425,2016
CE,Cruz,PT,MARIA LIDIANE DA SILVEIRA SOUSA,Pequeno,112,33,Feminino,Negra,Não,0.06654783125371361,2016
ES,Alto Rio Novo,PT,MARIA DA PENHA DOS REIS,Pequeno,112,58,Feminino,Negra,Não,0.7777777777777778,2016
MG,Caparaó,PT,RODRIGO EMANUEL DE OLIVEIRA,Pequeno,112,29,Masculino,Branca,Sim,0.19377162629757785,2016
MG,Coronel Fabriciano,PT,GERALDO MADALENA DE LIMA,Médio,112,58,Masculino,Negra,Não,0.015895543570820323,2016
MG,Felício dos Santos,PT,LILIANE DO CARMO FERREIRA,Pequeno,112,34,Feminino,Branca,Sim,0.29708222811671087,2016
MG,Fronteira dos Vales,PT,NILSON XAVIER DE ANDRADE,Pequeno,112,54,Masculino,Negra,Sim,0.25112107623318386,2016
MG,Juiz de Fora,PT,MARIA ETERNA DA COSTA GOMES,Grande,112,62,Feminino,Branca,Não,0.007264236606563757,2016
MG,Nova Lima,PT,CLÁUDIA MARCIA SILVA,Médio,112,52,Feminino,Negra,Não,0.027518427518427518,2016
MG,Piranguinho,PT,DIMAS DE ARIMATEIA MARTINS RENO,Pequeno,112,61,Masculino,Branca,Sim,0.2066420664206642,2016
MG,São João do Pacuí,PT,HAROLDO OLIVEIRA SANTOS,Pequeno,112,42,Masculino,Negra,Não,0.13575757575757577,2016
MG,Varginha,PT,NORA NEY BARÃO MANGIAPELO,Médio,112,59,Feminino,Branca,Não,0.06015037593984962,2016
MG,Volta Grande,PT,MARCOS ANTONIO PAIVA,Pequeno,112,57,Masculino,Negra,Sim,0.6746987951807228,2016
MS,Antônio João,PT,EDSON SAMPATTI SILVINO,Pequeno,112,53,Masculino,Branca,Não,0.2574712643678161,2016
MS,Itaquiraí,PT,WILSON BALBINO DE BARROS,Pequeno,112,38,Masculino,Branca,Não,0.0749665327978581,2016
MS,Nova Alvorada do Sul,PT,FRANCISCO ROMERO DA SILVA,Pequeno,112,41,Masculino,Negra,Não,0.08569242540168324,2016
MT,Vila Bela da Santíssima Trindade,PT,NUBIA FABYANNE BARBOSA DA SILVEIRA,Pequeno,112,24,Feminino,Branca,Não,0.31024930747922436,2016
PA,Castanhal,PT,MARIA ADELIA SANTOS DA CRUZ,Médio,112,37,Feminino,Negra,Não,0.038620689655172416,2016
PA,Marabá,PT,EDVILSON COSTA IGREJA,Médio,112,49,Masculino,Negra,Não,0.02257154373236598,2016
PA,Monte Alegre,PT,JOSE BENTO DA SILVA FILHO,Médio,112,58,Masculino,Negra,Não,0.17204301075268819,2016
PA,Santa Maria das Barreiras,PT,ROMAR ALMEIDA PANTOJA,Pequeno,112,41,Masculino,Negra,Não,0.076346284935242,2016
PA,Santana do Araguaia,PT,GEANS DA SILVA E SILVA,Médio,112,37,Masculino,Negra,Não,0.12240437158469945,2016
PI,Novo Santo Antônio,PT,FRANCISCO ELMIRO DE ANDRADE FILHO,Pequeno,112,52,Masculino,Negra,Não,0.16470588235294117,2016
PI,Oeiras,PT,GERALDO RODRIGUES DE SOUSA FILHO,Pequeno,112,41,Masculino,Negra,Não,0.022444889779559118,2016
PR,Coronel Domingos Soares,PT,ANGELO DE JESUS DE OLIVEIRA,Pequeno,112,47,Masculino,Negra,Não,0.28717948717948716,2016
PR,Teixeira Soares,PT,OSVALDO CORDEIRO DOS SANTOS,Pequeno,112,37,Masculino,Negra,Não,0.18855218855218855,2016
RJ,Maricá,PT,SANDRO LOPES DOS SANTOS,Médio,112,44,Masculino,Negra,Não,0.01110780521670138,2016
RN,Natal,PT,ADAIRTON MEDEIROS BARBOSA,Grande,112,47,Masculino,Branca,Não,0.004827586206896552,2016
RS,Lagoão,PT,JULIANO DE OLIVEIRA RODRIGUES,Pequeno,112,22,Masculino,Branca,Não,0.1728395061728395,2016
RS,Paim Filho,PT,CELIO LUIZ BOEIRA DA SILVA,Pequeno,112,46,Masculino,Branca,Não,0.08414725770097671,2016
RS,Parobé,PT,MILTON CEZAR DOS SANTOS,Médio,112,46,Masculino,Branca,Não,0.02394185549380077,2016
RS,Rio dos Índios,PT,MARIO DE ARAUJO,Pequeno,112,55,Masculino,Branca,Sim,0.34355828220858897,2016
RS,Rosário do Sul,PT,ANA AURÉLIA FLORES ANDREAZZA,Pequeno,112,55,Feminino,Branca,Não,0.22310756972111553,2016
RS,São Lourenço do Sul,PT,OSVALDO QUEVEDO MIRANDA,Pequeno,112,74,Masculino,Branca,Não,0.013226263580538498,2016
RS,Viamão,PT,OLGA MARIA VIANA FRANCO,Médio,112,58,Feminino,Branca,Não,0.01614298068607668,2016
SC,Macieira,PT,FERMINO DE OLIVEIRA,Pequeno,112,43,Masculino,Branca,Sim,0.9333333333333333,2016
SC,Paial,PT,NILO ANDRE CROMIANSKI,Pequeno,112,54,Masculino,Branca,Sim,0.5185185185185185,2016
SC,Palmitos,PT,ARMANDO KAPPEL,Pequeno,112,58,Masculino,Branca,Não,0.0994671403197158,2016
SC,Tubarão,PT,ERMELI DE SOUZA NUNES,Médio,112,51,Feminino,Branca,Não,0.02832574607991907,2016
SP,Lourdes,PT,EDI CARLOS DA SILVA LOPES,Pequeno,112,40,Masculino,Branca,Sim,0.5894736842105263,2016
SP,Piedade,PT,BRUNO VICTOR KOMAUER,Médio,112,55,Masculino,Branca,Não,0.05410628019323672,2016
SP,Rio Claro,PT,TARCIZA RIBEIRO DE OLIVEIRA,Médio,112,64,Feminino,Branca,Não,0.0313462076686258,2016
AM,Manaus,PT,FRANCISCO RENATO DE AZEVEDO COUTINHO,Grande,111,61,Masculino,Branca,Não,0.003866652732782945,2016
BA,Carinhanha,PT,CARMELINA JESUS DA SILVA,Pequeno,111,58,Feminino,Negra,Não,0.04977578475336323,2016
BA,Conde,PT,MARIA GILDETE SILVA SANTOS LEITE,Pequeno,111,50,Feminino,Negra,Não,0.08339594290007513,2016
BA,Macururé,PT,ROGERIO LIMA E SILVA,Pequeno,111,37,Masculino,Negra,Não,0.07404936624416278,2016
BA,Santa Cruz Cabrália,PT,ADEILSON NUNES DOS SANTOS,Pequeno,111,46,Masculino,Negra,Não,0.115625,2016
BA,Tanquinho,PT,JOSÉ RAIMUNDO PEREIRA DOS SANTOS,Pequeno,111,53,Masculino,Negra,Não,0.19304347826086957,2016
CE,Acaraú,PT,MIGUEL RODRIGUES DA SILVA,Médio,111,48,Masculino,Negra,Não,0.023912106850495475,2016
ES,Boa Esperança,PT,MARIA APARECIDA BATISTA,Pequeno,111,47,Feminino,Branca,Não,0.11610878661087866,2016
GO,Guaraíta,PT,ZILDA MENEZES DA COSTA,Pequeno,111,68,Feminino,Branca,Sim,1,2016
MA,Grajaú,PT,CLOVIS DOS SANTOS BARROS,Médio,111,62,Masculino,Branca,Não,0.38144329896907214,2016
MG,Alvinópolis,PT,JUCIRLEI ANTONIO MARTINS NAZARIO,Pequeno,111,38,Masculino,Branca,Não,0.43190661478599224,2016
MG,Itamarandiba,PT,ONOFRE VITOR PIRES,Pequeno,111,61,Masculino,Negra,Não,0.05674846625766871,2016
MG,Jaíba,PT,JEFFERSON RAFAEL CHAGAS SILVA,Pequeno,111,24,Masculino,Negra,Não,0.08973322554567502,2016
MG,Mendes Pimentel,PT,OCIMAR GONCALVES SOARES,Pequeno,111,49,Masculino,Negra,Não,0.29133858267716534,2016
MG,Pavão,PT,MAGNO DE SOUZA CANGUSSU,Pequeno,111,40,Masculino,Negra,Não,0.11466942148760331,2016
